dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_fetch_error,common_fetch_status,common_fetched_at,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkbabycarriageshopping,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardfood,intro_chkcreditcardleports,intro_chkcreditcardshopping,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_chkpetshopping,intro_culturecenter,intro_discountinfo,intro_discountinfofood,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fairday,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_firstmenu,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterfood,intro_infocenterleports,intro_infocenterlodging,intro_infocentershopping,intro_karaoke,intro_kidsfacility,intro_lcnsno,intro_opendate,intro_opendatefood,intro_opendateshopping,intro_openperiod,intro_opentime,intro_opentimefood,intro_packing,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingfood,intro_parkingleports,intro_parkinglodging,intro_parkingshopping,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationfood,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdatefood,intro_restdateleports,intro_restdateshopping,intro_restroom,intro_roomcount,intro_roomtype,intro_saleitem,intro_saleitemcost,intro_sauna,intro_scale,intro_scalefood,intro_scaleleports,intro_scalelodging,intro_scaleshopping,intro_seat,intro_seminar,intro_shopguide,intro_smoking,intro_spendtime,intro_sports,intro_subfacility,intro_treatmenu,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode
tourism,127050,12,강정천,제주특별자치도 서귀포시 강정동,,,,,,제주특별자치도 서귀포시 강정동,,,,,,Type1,20020624090000,,success,,https://tong.visitkorea.or.kr/cms/resource_photo/33/3392633_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource_photo/33/3392633_image3_1.jpg,https://www.visitjeju.net,50,130,NA,NA01,NA010400,126.4890000000,33.2325000000,6,20260619155250,"옛날부터 물이 많아 마을 이름이 물강(江) 물정(汀)인 서귀포시 최남단 마을로 깨끗함과 아름다움을 그대로 간직하고 있는 강정마을이 있다. 이 마을 동쪽에 위치한 강정천은 한라산의 천연 암반수가 사시사철 흘러내려 수려한 자연환경과 함께 조화를 이루는 명소로 한여름에는 더위를 피하여 찾아오는 피서객으로 만원을 이루고 있다. 제주에서는 보기 힘든 은어가 서식하고 있고, 천연기념물 원앙새가 무리를 지어 날아다니는 광경을 목격할 수도 있다. 강정천은 평소 건천을 이루는 제주의 일반 하천과는 달리 사철 맑은 물이 흐르는 곳이며, 서귀포 식수의 70%를 공급하는 생명의 젖줄이기도 하다.

(출처 : 비짓제주)",,,,강정천,63564,Type1,20020624090000,https://tong.visitkorea.or.kr/cms/resource_photo/33/3392633_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource_photo/33/3392633_image3_1.jpg,,,,,,,,,,,,없음,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:28:53.693677+00:00,,,,0,0,0,대천동 안전총괄과 064-760-4802,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,130,NA,NA01,NA010400,126.4890000000,33.2325000000,6,20260619155250,,,63564
tourism,2779517,12,강정포구,제주특별자치도 서귀포시 말질로 291,,39,A01,A0101,A01011400,제주특별자치도 서귀포시 말질로 291,,39,A01,A0101,A01011400,Type1,20211125194127,,success,,http://tong.visitkorea.or.kr/cms/resource/95/3552095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3552095_image3_1.jpg,,50,130,NA,NA02,NA020700,126.4750196034,33.2271624839,6,20251023143000,"해외 휴양지 못지않게 아름다운 자연을 가진 제주도, 그중에서도 서귀포 남쪽 해안을 바라보는 강정포구는 풍광이 멋진 곳으로 알려졌다. 해군 기지가 있는 이곳은 제주 민군 복합형 관광미항이 개장되면서 일반인들도 환상적인 일출과 일몰을 감상할 수 있게 됐다. 강정포구 안쪽으로 연결된 해 오름 노을길은 해안을 따라 걸을 수 있는 산책길이며, 많은 사진작가가 인생 사진을 찍기 위해 자주 찾는 명소이기도 하다. 산책길을 따라 그려진 벽화는 물론, 멀리 보이는 군산 오름, 대평 박수기정, 산방산, 송악산은 한 폭의 그림을 완성한다.",3,,,강정포구,63563,Type1,20211125194127,http://tong.visitkorea.or.kr/cms/resource/95/3552095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3552095_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:28:53.785041+00:00,,,,0,0,0,064-740-6000,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,130,NA,NA02,NA020700,126.4750196034,33.2271624839,6,20251023143000,3,,63563
tourism,1887873,12,개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,,39,A01,A0101,A01010400,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,,39,A01,A0101,A01010400,Type3,20140122185835,,success,,http://tong.visitkorea.or.kr/cms/resource/94/3526894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3526894_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500026"" target=""_blank"" title=""새창 : 비짓제주 사이트로 이동"">http://www.visitjeju.net/</a>",50,130,NA,NA01,NA010100,126.7682286281,33.4238621040,6,20250826110229,"개오름은 제주도 서귀포시 표선면에 위치해 있다. 산정부의 남쪽이 정상이고 북쪽은 봉긋한 모양으로 부풀어 올라있어 그 사이가 다소 우묵져 있고, 동서사면으로는 작은 골이 얕게 파여 있는 기생화산체이다. 남동사면에는 해송과 삼나무가 조림되어 있고, 그 외 지역은 풀밭을 이루면서 어린나무와 함께 술패랭이, 가시쑥부쟁이, 낭아초, 피뿌리풀 등이 식생하고 있다. 오름모양이 개모양 같다 하여 개오름이라 부른다는 이야기가 있고 풍수지리의 형국설에서 나온 이름이라고 전해지기도 하며, 이 경우에 개오름은 한자로 狗岳(구악)이라고 표기하고 있다. 옛 지도에는 蓋岳(개악)이라고 표기돼 있는데, 이에 따라 산모양이 蓋(개) 즉, 밥그릇 뚜껑, 혹은 양산처럼 생겼다는 풀이가 있다. 정상까지 오르는 둘레길은 탐방이 가능하지만 둘레길 밑으로는 공동목장으로 원칙적으로는 지정된 코스 외에는 탐방이 불가하다. 특히 5얼에서 6월 말까지는 목장 내 말의 임신기간이어서 말들이 상당히 예민하고 방문객들로 인해 유산하는 경우도 종종 있으니 주의해야 한다.",3,,,개오름,63624,Type3,20140122185835,http://tong.visitkorea.or.kr/cms/resource/94/3526894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3526894_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:28:56.504610+00:00,,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,"상시 개방<br>
※ 일부 통제될 수 있으므로 방문 시 전화문의 요망",,,50,130,NA,NA01,NA010100,126.7682286281,33.4238621040,6,20250826110229,3,,63624
tourism,1889809,12,개오리오름,제주특별자치도 제주시 봉개동,,39,A01,A0101,A01010400,제주특별자치도 제주시 봉개동,,39,A01,A0101,A01010400,Type3,20140128184602,,success,,http://tong.visitkorea.or.kr/cms/resource/47/3478047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3478047_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500027#"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.visitjeju.net/</a>",50,110,NA,NA01,NA010100,126.6125115262,33.4262287923,6,20250520170724,"개오리오름은 제주시 조랑말 목장 동쪽의 방송중계탑이 설치되어 있는 오름이다. 크고 작은 세 개의 봉우리로 이루어진 다양한 형태를 갖고 있는 복합형 화산체이며, 개오리오름은 주봉인 송신탑이 서 있는 곳의 오름을 말한다. 족은개오리는 북쪽에 서향으로 벌어진 말굽형 화구를 갖는 것이고, 가운데에 샛개오리라 부르는 원추형의 작은 오름이 있다. 전체적으로 두 개의 말굽형 화구를 갖는 복합형이다. 전사면이 낙엽수, 상록수 등이 울창하게 우거진 자연림을 이루고, 일부에 삼나무, 소나무가 있다. 겨울 한동안은 잎이 다 떨어진 회갈색 사면에 층층으로 늘어선 삼나무 대열이 이채롭다. 산 모양이 개오리(가오리)처럼 생겼다는 이름으로 가오리오름, 개워리오름, 개월오름으로 불리기도 한다.",4,,,개오리오름,63313,Type3,20140128184602,http://tong.visitkorea.or.kr/cms/resource/47/3478047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3478047_image3_1.jpg,,,,,,,,,,,,없음,,,,,없음,,,,,,,,,,,,,,,,,success,2026-07-13T03:28:58.243650+00:00,,,,0,0,0,제주시 관광정보센터 064-740-6000,,,,,,,,,,,,,,,,불가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,,,50,110,NA,NA01,NA010100,126.6125115262,33.4262287923,6,20250520170724,4,,63313
tourism,1889833,12,갯거리오름,제주특별자치도 서귀포시 대포동,,39,A01,A0101,A01010400,제주특별자치도 서귀포시 대포동,,39,A01,A0101,A01010400,Type1,20140128185607,,success,,http://tong.visitkorea.or.kr/cms/resource/00/3585200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3585200_image3_1.jpg,,50,130,NA,NA01,NA010100,126.4578470138,33.3101086116,6,20251217130428,"갯거리오름은 도로변에 위치한 거린사슴 동측으로 이어져 있는 오름으로, 거린사슴과 가파른 고갯길을 사이에 두고 갈리어 있는 별개의 원추형 화산체이다. 거린사슴 중턱의 도로가에서는 운전자들이 쉴 수 있는 간이 휴게공간이 마련되어 있어 제주도 남서부지역의 풍광은 물론 서귀포시에서부터 모슬포 해안까지의 바다경치를 만끽할 수 있는 전망대가 되고 있다. 갯거리오름으로 불리고 있는 오름이 한림읍 명월리 문수동 동쪽에도 있다. 오름 남쪽에 제주의 역사가 묻어나는 장소로 당시 희생자들이 묻힌 만벵듸 묘역이 있어 추모의 시간을 가져 볼 수 있다.",3,,,갯거리오름,63540,Type1,20140128185607,http://tong.visitkorea.or.kr/cms/resource/00/3585200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3585200_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:28:58.536272+00:00,,,,0,0,0,서귀포종합관광안내소 064-732-1330,,,,,,,,,,,,,,,,불가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,"상시 개방<br>
※ 자세한 사항은 전화문의 요망",,,50,130,NA,NA01,NA010100,126.4578470138,33.3101086116,6,20251217130428,3,,63540
tourism,1890152,12,거린사슴,제주특별자치도 서귀포시 1100로 823,,39,A01,A0101,A01010400,제주특별자치도 서귀포시 1100로 823,,39,A01,A0101,A01010400,Type3,20140129181922,,success,,http://tong.visitkorea.or.kr/cms/resource/97/3477397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3477397_image3_1.jpg,,50,130,NA,NA01,NA010100,126.4543696003,33.3073171985,6,20250422090347,"거린사슴은 기생화산으로 분화구는 서쪽으로 벌어진 말굽형의 형태이다. 한라산 중턱에 있는 오름 중에 사슴과 관련된 이름으로 지어진 오름 중의 하나이며 실제로 사슴이 살았다고 해서 거린사슴이라 불리고 있으며, 거리다는 갈라지다의 옛말로 오름이 두 개의 봉우리로 갈리어져 있음을 말한다. 도로가 오름을 관통하여 지나며 오름의 기슭에는 휴게소 겸 전망대가 만들어져 있다. 이 전망대는 탁 트인 풍경과 서귀포 시내를 한눈에 내려다볼 수 있다. 오름의 전사면 둘레에는 많은 나무가 자라 무성한 숲을 이루며, 동쪽에 갯거리오름이 있고 서귀포 자연휴양림이 위치한다. 거린사슴은 오름 등반, 서귀포 시내 조망, 피톤치드 가득한 숲길 산책까지 일석삼조를 얻을 수 있는 관광지이다.",3,,,거린사슴,63554,Type3,20140129181922,http://tong.visitkorea.or.kr/cms/resource/97/3477397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3477397_image3_1.jpg,,,,,,,,,,,,없음,,,,,없음,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:01.671887+00:00,,,,0,0,0,제주시 관광정보센터 064-740-6000,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,130,NA,NA01,NA010100,126.4543696003,33.3073171985,6,20250422090347,3,,63554
tourism,636266,12,거문오름,제주특별자치도 제주시 조천읍 선교로 569-36,,,,,,제주특별자치도 제주시 조천읍 선교로 569-36,,,,,,Type1,20081013180519,,success,,https://tong.visitkorea.or.kr/cms/resource/85/4074785_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/85/4074785_image3_1.jpg,https://www.jeju.go.kr/wnhcenter,50,110,NA,NA01,NA010100,126.7179000000,33.4547000000,6,20260612171834,"거문오름은 화구 중심으로부터 유출된 용암류의 침식계곡은 유선형의 골짜기를 이루며 약 4㎞ 정도 연속되어 나타난다. 오름 동남쪽의 목장지에는 화구 없는 화산체인 용암암설류의 원뿔꼴 언덕들이 집중 분포 구좌읍 송당리에 있는 거미오름을 일명 동검은오름이라고 하는데, 이는 이오름(서검은오름)과 구별하기 위한 호칭이라고 한다. 지역주민들 사이에는 분화구의 별칭으로 거물창(거멀창) 이라고 불리기도 하고, 숲으로 덮여 검게 보인다 하여 검은오름이라 부르고 있으나, 학자들의 어원적 해석으로는 검은은 神이란 뜻의 고조선 시대의 [감·검]에 뿌리를 두는 것으로 풀이하고 있다. 즉 검은오름은 신령스런 산이라는 뜻이다. 해송, 삼나무, 측백나무가 조림되어 있고, 울창한 숲을 이룬다.",,,,거문오름,63341,Type1,20081013180519,https://tong.visitkorea.or.kr/cms/resource/85/4074785_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/85/4074785_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:01.798665+00:00,,,,0,0,0,064-710-8981,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 화요일 / 설·추석 연휴※ 기상 악화 시 전면통제,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~14:00(30분 간격 출발)※ 1일 11회 탐방 가능하며 자세한 탐방 시간은 공식 홈페이지 참조,,,50,110,NA,NA01,NA010100,126.7179000000,33.4547000000,6,20260612171834,,,63341
tourism,1918646,12,거슨새미오름,제주특별자치도 제주시 구좌읍 송당리,산145,39,A01,A0101,A01010400,제주특별자치도 제주시 구좌읍 송당리,산145,39,A01,A0101,A01010400,Type3,20140513203324,,success,,http://tong.visitkorea.or.kr/cms/resource/04/3477804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3477804_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018443"" target=""_blank"" title=""새창 : 비짓제주 사이트로 이동"">http://www.visitjeju.net/</a>",50,110,NA,NA01,NA010100,126.7610119406,33.4521283086,6,20250514102952,"거슨세미오름은 제주시 구좌읍 대천동 사거리에서 송당을 잇는 비자림로에 위치해 있다. 이 오름 서남쪽 굼부리(분화구)에는 한라산쪽으로 거슬러 흐르는 샘이 있어 거슨새미 라고 부른다. 서쪽으로 벌어진 말굽형 오름으로 북쪽에는 안돌오름과 밧돌오름이 있고 남쪽에는 칡오름, 민오름이 있다. 오름 입구에서 왼쪽으로는 샘을 거쳐 정상으로 가는 길, 오른쪽으로는 비자나무 산림욕장, 삼나무와 편백나무 숲길이 이어지는 둘레길과 연결되어 있다. 둘레길은 어린아이와 노약자들도 충분히 탐방이 가능할 만큼 평탄한 구간으로 산책과 함께 산림욕을 즐길 수 있다. 이 곳의 비자나무는 송당리민들이 직접 조림한 것으로 비자나무 열매를 채취하고 판매하여 주민소득 창출의 기회가 되고, 이곳을 찾는 여행자들에겐 멋진 산림욕장을 제공하고 있다.",4,,,거슨새미오름,63355,Type3,20140513203324,http://tong.visitkorea.or.kr/cms/resource/04/3477804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3477804_image3_1.jpg,,,,,,,,,,,,없음,,,,,없음,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:06.381460+00:00,,,,0,0,0,"제주시 관광정보센터 064-740-6000<br>
구좌읍사무소 064-728-1523",,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,※ 일부 통제될 수 있으므로 방문 시 전화문의 요망,,,50,110,NA,NA01,NA010100,126.7610119406,33.4521283086,6,20250514102952,4,,63355
tourism,1918965,12,걸서악(걸세오름),제주특별자치도 서귀포시 남원읍 하례리 산 127-2,,,,,,제주특별자치도 서귀포시 남원읍 하례리 산 127-2,,,,,,Type3,20140514224440,,success,,https://tong.visitkorea.or.kr/cms/resource/12/3478012_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/12/3478012_image3_1.jpg,,50,110,NA,NA01,NA010100,126.619945,33.282155,6,20260520174330,"걸서악(걸세오름)은 산 모양이 마치 문을 걸어 잠그는 걸세(걸쇠) 모양으로 생겼다 하여 걸세오름이라 하고, 오름이 일대가 마치 살쾡이와 닮았다 하여 연유한 이름이다. 실제로는 이 오름에 살쾡이들이 많았다고 한다. 전망대도 조성되어 있어 서귀포 시내를 한눈에 내려다볼 수 있다.",,,,걸서악(걸세오름),699946,Type3,20140514224440,https://tong.visitkorea.or.kr/cms/resource/12/3478012_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/12/3478012_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:09.105537+00:00,,,,0,0,0,"제주관광정보센터 064-740-6000
제주시청 녹색환경과 064-728-3123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,110,NA,NA01,NA010100,126.619945,33.282155,6,20260520174330,,,699946
tourism,127051,12,고근산,제주특별자치도 서귀포시 서호동,1287,39,A01,A0101,A01010400,제주특별자치도 서귀포시 서호동,1287,39,A01,A0101,A01010400,Type3,20030509090000,,success,,http://tong.visitkorea.or.kr/cms/resource/54/3477254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3477254_image2_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500050"" target=""_blank"" title=""새창: 비짓제주 홈페이지로 이동"">http://www.visitjeju.net/</a>",50,130,NA,NA01,NA010100,126.5139125656,33.2668281661,6,20250508163147,"고근산은 서귀포 신시가지를 감싸고 있는 기생화산으로 정상에 깊지 않은 원형 분화구를 가지고 있다. 그리 높은 곳에 자리 잡고 있지는 않지만 탁 트인 곳에 있기 때문에 산봉우리에 서면 멀리는 마라도에서부터 지귀도까지 제주 바다와 서귀포시의 풍광을 한눈에 조망할 수 있다. 특히 밤바다와 함께 어우러진 서귀포 칠십리 야경을 감상하기 좋은 장소로 알려져 있으며 남동사면 중턱의 머흔저리라고 하는 곳은 예전에 국상을 당했을 때 곡을 하던 곡배단이 있고, 남서사면 숲 비탈에는 꿩사냥 하던 강생이(강아지)가 떨어져 죽었다고 전해지는 강생이궤(수직동굴)가 있다. 오름 중턱에 삼나무, 편백나무, 해송, 상수리나무, 밤나무 등이 조림되어 있고, 정상 부근에는 자연석과 어우러져 사스레피나무, 예덕나무, 산철쭉이 군락을 이루고 있으나 예전에는 드물게 해송이 있는 풀밭 오름이었다고 한다. 전설상의 거신 설문대 할망이 심심할 때면 한라산 정상부를 베개 삼고 고근산 굼부리에는 궁둥이를 얹고 앞바다 범섬에 다리를 걸치고 누워서 물장구를 쳤다는 재미있는 전설이 전해오고 있다. 최근 산책과 운동을 위하여 방문객이 늘면서 새로운 운동 휴양명소로 떠오르고 있다.",3,,,고근산,63574,Type3,20030509090000,http://tong.visitkorea.or.kr/cms/resource/54/3477254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3477254_image2_1.jpg,,,,,,,,,,,,없음,,,,,없음,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:09.206172+00:00,,,,0,0,0,064-760-3031,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방<br>※ 일부 출입이 통제될 수 있으므로 방문 시 전화문의 요망,,,50,130,NA,NA01,NA010100,126.5139125656,33.2668281661,6,20250508163147,3,,63574
tourism,2791433,12,고내포구,제주특별자치도 제주시 애월읍 고내리 1111-4,,39,A01,A0101,A01011400,제주특별자치도 제주시 애월읍 고내리 1111-4,,39,A01,A0101,A01011400,Type1,20211210182337,,success,,http://tong.visitkorea.or.kr/cms/resource/19/3589219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3589219_image3_1.jpg,,50,110,NA,NA02,NA020700,126.3379150223,33.4670588041,6,20251230092732,"제주시 애월읍에 자리한 고내 포구는 에메랄드빛 제주 바다를 감상할 수 있는 애월읍 해안도로를 따라 달리다 보면 지나게 되는 작은 포구이다. 여유롭고 고즈넉한 어촌 마을의 분위기가 가득한 이곳은 맑고 깨끗한 바다와 올레길 16코스로 인해 관광객이 많이 찾는 곳이다. 바다를 향해 길게 나 있는 방파제에는 사진을 찍으려는 사람들은 물론, 의자를 펴고 취미 낚시를 즐기는 사람을 종종 볼 수 있다. 물이 워낙 맑아서 바다를 들여다보면 물고기가 돌아다니는 모습이 직접 보일 정도다. 제주 올레길 16코스의 시작이자 15코스의 종점이기도 하다.",4,,,고내포구,63045,Type1,20211210182337,http://tong.visitkorea.or.kr/cms/resource/19/3589219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3589219_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:10.247111+00:00,,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,,,,,,,,,,가능<br>요금 (무료),,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,110,NA,NA02,NA020700,126.3379150223,33.4670588041,6,20251230092732,4,,63045
tourism,2819599,12,고배기동산,제주특별자치도 서귀포시 안덕면 광평리,산67,,,,,제주특별자치도 서귀포시 안덕면 광평리,산67,,,,,Type1,20220512160753,,success,,https://tong.visitkorea.or.kr/cms/resource/66/4073966_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/66/4073966_image3_1.jpg,,50,130,NA,NA01,NA010200,126.3816997140,33.3307998722,6,20260611161805,"서귀포 안덕면 광평리에 위치한 고배기 동산은 제주 4·3 사건 당시 사라졌던 광평리 마을을 1955년 재건하면서 한라산 아래 첫 마을 사람들에게 삶의 터를 내어준 자연에 감사하는 마음을 담아 만든 숲이다. 과거에는 ‘고백’이라는 사람이 살았다고 해서 ‘고백이 동산’이라고 불렸다고 한다. 고배기 동산 곳곳에 편안하게 휴식을 취할 수 있는 그물망 침대와 벤치도 마련되어 있다. 아무도 없는 숲 속에서 바람에 흔들리는 나뭇잎 소리, 지저귀는 새소리를 들으며 조용히 시간을 보내기 좋다.",,,,고배기동산,63524,Type1,20220512160753,https://tong.visitkorea.or.kr/cms/resource/66/4073966_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/66/4073966_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:11.383177+00:00,,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,,,,,,,,,,불가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,130,NA,NA01,NA010200,126.3816997140,33.3307998722,6,20260611161805,,,63524
